date,location,population,new_cases,total_cases,new_deaths,total_deaths,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,stringency_index,reproduction_rate,icu_patients,hosp_patients,new_cases_7d_avg,new_deaths_7d_avg,row_coverage,new_cases_per_100k,new_deaths_per_100k,total_cases_per_100k,total_deaths_per_100k,new_vaccinations_per_100k,icu_patients_per_100k,hosp_patients_per_100k,total_cases_pct_population,total_deaths_pct_population,people_vaccinated_pct_population,people_fully_vaccinated_pct_population,total_boosters_pct_population,new_cases_7d_avg_per_100k,new_deaths_7d_avg_per_100k,population_for_sir,incidence_for_sir,I_estimated,cumulative_infections_estimated,R_estimated,S_estimated
2020-09-28,France,67813000,0.0,388189.0,0.0,21573.0,,,,,49.54,1.14,1158.0,6397.0,10358.42857142857,79.85714285714286,0.8888888888888888,0.0,0.0,572.4403875363131,31.81248433191276,,1.7076371787120463,9.43329450105437,0.5724403875363131,0.03181248433191276,,,,15.274989414166265,0.1177608170367671,67813000.0,10358.42857142857,138077.85714285713,336396.8571428572,198319.0000000001,67476603.14285715
2020-09-29,France,67813000,0.0,388189.0,0.0,21573.0,,,,,49.54,1.14,1198.0,6482.0,10358.42857142857,79.85714285714286,0.8888888888888888,0.0,0.0,572.4403875363131,31.81248433191276,,1.7666229189093536,9.558639198973648,0.5724403875363131,0.03181248433191276,,,,15.274989414166265,0.1177608170367671,67813000.0,10358.42857142857,139660.2857142857,346755.2857142858,207095.0000000001,67466244.71428572
2020-09-30,France,67813000,0.0,388189.0,0.0,21573.0,,,,,49.54,1.14,1232.0,6572.0,10358.42857142857,79.85714285714286,0.8888888888888888,0.0,0.0,572.4403875363131,31.81248433191276,,1.8167607980770648,9.69135711441759,0.5724403875363131,0.03181248433191276,,,,15.274989414166265,0.1177608170367671,67813000.0,10358.42857142857,141242.7142857143,357113.7142857144,215871.0000000001,67455886.28571428
2020-10-01,France,67813000,0.0,388189.0,0.0,21573.0,,,,,49.54,1.15,1259.0,6634.0,10358.42857142857,79.85714285714286,0.8888888888888888,0.0,0.0,572.4403875363131,31.81248433191276,,1.8565761727102472,9.782785011723416,0.5724403875363131,0.03181248433191276,,,,15.274989414166265,0.1177608170367671,67813000.0,10358.42857142857,142825.14285714284,367472.14285714296,224647.00000000012,67445527.85714285
2020-10-02,France,67813000,0.0,388189.0,0.0,21573.0,,,,,49.54,1.16,1270.0,6740.0,10358.42857142857,79.85714285714286,0.8888888888888888,0.0,0.0,572.4403875363131,31.81248433191276,,1.872797251264507,9.93909722324628,0.5724403875363131,0.03181248433191276,,,,15.274989414166265,0.1177608170367671,67813000.0,10358.42857142857,144407.57142857142,377830.57142857154,233423.00000000012,67435169.42857143
2020-10-03,France,67813000,0.0,388189.0,0.0,21573.0,,,,,49.54,1.17,1289.0,6740.0,10358.42857142857,79.85714285714286,0.8888888888888888,0.0,0.0,572.4403875363131,31.81248433191276,,1.9008154778582276,9.93909722324628,0.5724403875363131,0.03181248433191276,,,,15.274989414166265,0.1177608170367671,67813000.0,10358.42857142857,145990.0,388189.0000000001,242199.00000000012,67424811.0
2020-10-04,France,67813000,74819.0,463008.0,561.0,22134.0,,,,,49.54,1.18,1335.0,6964.0,10688.42857142857,80.14285714285714,0.8888888888888888,110.33135239555837,0.8272750062672348,682.7717399318715,32.63975933817999,,1.9686490790851314,10.269417368351201,0.6827717399318715,0.032639759338179995,,,,15.761621770794052,0.11818214375246212,67813000.0,10688.42857142857,146181.14285714284,398877.4285714287,252696.28571428586,67414122.57142857
2020-10-05,France,67813000,0.0,463008.0,0.0,22134.0,,,,,49.54,1.2,1409.0,7276.0,10688.42857142857,80.14285714285714,0.8888888888888888,0.0,0.0,682.7717399318715,32.63975933817999,,2.0777726984501497,10.729506141890198,0.6827717399318715,0.032639759338179995,,,,15.761621770794052,0.11818214375246212,67813000.0,10688.42857142857,146372.2857142857,409565.8571428573,263193.5714285716,67403434.14285715
2020-10-06,France,67813000,0.0,463008.0,0.0,22134.0,,,,,49.54,1.22,1417.0,7377.0,10688.42857142857,80.14285714285714,0.8888888888888888,0.0,0.0,682.7717399318715,32.63975933817999,,2.0895698464896113,10.878445135888398,0.6827717399318715,0.032639759338179995,,,,15.761621770794052,0.11818214375246212,67813000.0,10688.42857142857,146563.42857142858,420254.28571428586,273690.8571428573,67392745.71428572
2020-10-07,France,67813000,0.0,463008.0,0.0,22134.0,,,,,49.54,1.24,1406.0,7514.0,10688.42857142857,80.14285714285714,0.8888888888888888,0.0,0.0,682.7717399318715,32.63975933817999,,2.073348767935352,11.080471296064177,0.6827717399318715,0.032639759338179995,,,,15.761621770794052,0.11818214375246212,67813000.0,10688.42857142857,146754.57142857142,430942.71428571444,284188.142857143,67382057.28571428
2020-10-08,France,67813000,0.0,463008.0,0.0,22134.0,,,,,49.54,1.25,1418.0,7603.0,10688.42857142857,80.14285714285714,0.8888888888888888,0.0,0.0,682.7717399318715,32.63975933817999,,2.0910444899945437,11.211714568003185,0.6827717399318715,0.032639759338179995,,,,15.761621770794052,0.11818214375246212,67813000.0,10688.42857142857,146945.71428571426,441631.142857143,294685.42857142875,67371368.85714285
2020-10-09,France,67813000,0.0,463008.0,0.0,22134.0,,,,,49.54,1.27,1439.0,7843.0,10688.42857142857,80.14285714285714,0.8888888888888888,0.0,0.0,682.7717399318715,32.63975933817999,,2.12201200359813,11.56562900918703,0.6827717399318715,0.032639759338179995,,,,15.761621770794052,0.11818214375246212,67813000.0,10688.42857142857,147136.85714285713,452319.5714285716,305182.71428571444,67360680.42857143
2020-10-10,France,67813000,0.0,463008.0,0.0,22134.0,,,,,43.98,1.28,1456.0,7976.0,10688.42857142857,80.14285714285714,0.8888888888888888,0.0,0.0,682.7717399318715,32.63975933817999,,2.1470809431819857,11.761756595343076,0.6827717399318715,0.032639759338179995,,,,15.761621770794052,0.11818214375246212,67813000.0,10688.42857142857,147328.0,463008.0000000002,315680.0000000002,67349992.0
2020-10-11,France,67813000,116159.0,579167.0,690.0,22824.0,,,,,43.98,1.28,1483.0,8231.0,16594.14285714286,98.57142857142857,0.8888888888888888,171.29311488947545,1.017504018403551,854.0648548213469,33.65726335658355,,2.1868963178151684,12.137790689100909,0.8540648548213469,0.03365726335658355,,,,24.470444984210783,0.145357716914793,67813000.0,16594.14285714286,153563.71428571426,479602.142857143,326038.42857142875,67333397.85714285
2020-10-12,France,67813000,0.0,579167.0,0.0,22824.0,,,,,43.98,1.28,1539.0,8671.0,16594.14285714286,98.57142857142857,0.8888888888888888,0.0,0.0,854.0648548213469,33.65726335658355,,2.2694763540913985,12.786633831271292,0.8540648548213469,0.03365726335658355,,,,24.470444984210783,0.145357716914793,67813000.0,16594.14285714286,159799.42857142858,496196.28571428586,336396.8571428573,67316803.71428572
2020-10-13,France,67813000,0.0,579167.0,0.0,22824.0,,,,,43.98,1.29,1633.0,8928.0,16594.14285714286,98.57142857142857,0.8888888888888888,0.0,0.0,854.0648548213469,33.65726335658355,,2.4080928435550706,13.16561721203899,0.8540648548213469,0.03365726335658355,,,,24.470444984210783,0.145357716914793,67813000.0,16594.14285714286,166035.14285714284,512790.4285714287,346755.28571428586,67300209.57142857
2020-10-14,France,67813000,0.0,579167.0,0.0,22824.0,,,,,43.98,1.31,1664.0,9173.0,16594.14285714286,98.57142857142857,0.8888888888888888,0.0,0.0,854.0648548213469,33.65726335658355,,2.453806792207984,13.526904870747497,0.8540648548213469,0.03365726335658355,,,,24.470444984210783,0.145357716914793,67813000.0,16594.14285714286,172270.85714285713,529384.5714285716,357113.71428571444,67283615.42857143
2020-10-15,France,67813000,0.0,579167.0,0.0,22824.0,,,,,43.98,1.32,1741.0,9584.0,16594.14285714286,98.57142857142857,0.8888888888888888,0.0,0.0,854.0648548213469,33.65726335658355,,2.5673543420878002,14.132983351274829,0.8540648548213469,0.03365726335658355,,,,24.470444984210783,0.145357716914793,67813000.0,16594.14285714286,178506.57142857145,545978.7142857144,367472.14285714296,67267021.28571428
2020-10-16,France,67813000,0.0,579167.0,0.0,22824.0,,,,,43.98,1.33,1791.0,10021.0,16594.14285714286,98.57142857142857,0.8888888888888888,0.0,0.0,854.0648548213469,33.65726335658355,,2.6410865173344344,14.77740256293041,0.8540648548213469,0.03365726335658355,,,,24.470444984210783,0.145357716914793,67813000.0,16594.14285714286,184742.2857142857,562572.8571428573,377830.5714285716,67250427.14285715
2020-10-17,France,67813000,0.0,579167.0,0.0,22824.0,,,,,49.54,1.34,1868.0,10399.0,16594.14285714286,98.57142857142857,0.8888888888888888,0.0,0.0,854.0648548213469,33.65726335658355,,2.7546340672142513,15.334817807794966,0.8540648548213469,0.03365726335658355,,,,24.470444984210783,0.145357716914793,67813000.0,16594.14285714286,190978.0,579167.0000000001,388189.0000000001,67233833.0
2020-10-18,France,67813000,167835.0,747002.0,963.0,23787.0,,,,,49.54,1.34,1939.0,10897.0,23976.428571428572,137.57142857142858,0.8888888888888888,247.49679265037676,1.4200816952501731,1101.5616474717237,35.07734505183372,,2.8593337560644714,16.06919027325144,1.1015616474717236,0.03507734505183372,,,,35.35668466433954,0.20286881360716763,67813000.0,23976.428571428572,204266.0,603143.4285714286,398877.42857142864,67209856.57142857
2020-10-19,France,67813000,0.0,747002.0,0.0,23787.0,,,,,49.54,1.33,2090.0,11640.0,23976.428571428572,137.57142857142858,0.8888888888888888,0.0,0.0,1101.5616474717237,35.07734505183372,,3.0820049253093065,17.164850397416423,1.1015616474717236,0.03507734505183372,,,,35.35668466433954,0.20286881360716763,67813000.0,23976.428571428572,217554.0,627119.8571428572,409565.85714285716,67185880.14285715
2020-10-20,France,67813000,0.0,747002.0,0.0,23787.0,,,,,49.54,1.33,2168.0,12435.0,23976.428571428572,137.57142857142858,0.8888888888888888,0.0,0.0,1101.5616474717237,35.07734505183372,,3.1970271186940558,18.337191983837908,1.1015616474717236,0.03507734505183372,,,,35.35668466433954,0.20286881360716763,67813000.0,23976.428571428572,230842.0,651096.2857142857,420254.2857142857,67161903.71428572
2020-10-21,France,67813000,0.0,747002.0,0.0,23787.0,,,,,49.54,1.35,2239.0,13162.0,23976.428571428572,137.57142857142858,0.8888888888888888,0.0,0.0,1101.5616474717237,35.07734505183372,,3.3017268075442763,19.40925781192397,1.1015616474717236,0.03507734505183372,,,,35.35668466433954,0.20286881360716763,67813000.0,23976.428571428572,244130.0,675072.7142857142,430942.7142857142,67137927.28571428
2020-10-22,France,67813000,0.0,747002.0,0.0,23787.0,,,,,49.54,1.36,2310.0,14009.0,23976.428571428572,137.57142857142858,0.8888888888888888,0.0,0.0,1101.5616474717237,35.07734505183372,,3.406426496394497,20.65828086060195,1.1015616474717236,0.03507734505183372,,,,35.35668466433954,0.20286881360716763,67813000.0,23976.428571428572,257418.00000000003,699049.1428571427,441631.1428571427,67113950.85714285
2020-10-23,France,67813000,0.0,747002.0,0.0,23787.0,,,,,49.54,1.37,2432.0,14985.0,23976.428571428572,137.57142857142858,0.8888888888888888,0.0,0.0,1101.5616474717237,35.07734505183372,,3.586333003996284,22.09753292141625,1.1015616474717236,0.03507734505183372,,,,35.35668466433954,0.20286881360716763,67813000.0,23976.428571428572,270706.0,723025.5714285712,452319.57142857125,67089974.428571425
2020-10-24,France,67813000,0.0,747002.0,0.0,23787.0,,,,,49.54,1.37,2491.0,15637.0,23976.428571428572,137.57142857142858,0.8888888888888888,0.0,0.0,1101.5616474717237,35.07734505183372,,3.6733369707873123,23.059000486632357,1.1015616474717236,0.03507734505183372,,,,35.35668466433954,0.20286881360716763,67813000.0,23976.428571428572,283994.0,747001.9999999998,463007.99999999977,67065998.0
2020-10-25,France,67813000,261329.0,1008331.0,1774.0,25561.0,,,,,49.54,1.37,2575.0,16454.0,37332.71428571428,253.42857142857142,0.8888888888888888,385.367112500553,2.6160175777505787,1486.9287599722766,37.6933626295843,,3.7972070252016574,24.263784230162358,1.4869287599722767,0.037693362629584296,,,,55.05244464293614,0.3737167968215112,67813000.0,37332.71428571428,304732.5714285715,784334.7142857141,479602.1428571426,67028665.28571429
2020-10-26,France,67813000,0.0,1008331.0,0.0,25561.0,,,,,49.54,1.38,2761.0,17761.0,37332.71428571428,253.42857142857142,0.8888888888888888,0.0,0.0,1486.9287599722766,37.6933626295843,,4.071490717119136,26.191143291109373,1.4869287599722767,0.037693362629584296,,,,55.05244464293614,0.3737167968215112,67813000.0,37332.71428571428,325471.1428571429,821667.4285714284,496196.2857142855,66991332.57142857
2020-10-27,France,67813000,0.0,1008331.0,0.0,25561.0,,,,,49.54,1.36,2909.0,18955.0,37332.71428571428,253.42857142857142,0.8888888888888888,0.0,0.0,1486.9287599722766,37.6933626295843,,4.289737955849173,27.951867635998997,1.4869287599722767,0.037693362629584296,,,,55.05244464293614,0.3737167968215112,67813000.0,37332.71428571428,346209.71428571426,859000.1428571427,512790.42857142846,66953999.85714286
