date,new_cases,new_deaths,new_vaccinations,stringency_index,reproduction_rate,icu_patients,hosp_patients,new_cases_7d_avg,new_deaths_7d_avg,row_coverage,population,total_cases,total_deaths,people_vaccinated,people_fully_vaccinated,total_boosters,new_cases_per_100k,new_deaths_per_100k,total_cases_per_100k,total_deaths_per_100k,new_vaccinations_per_100k,icu_patients_per_100k,hosp_patients_per_100k,total_cases_pct_population,total_deaths_pct_population,people_vaccinated_pct_population,people_fully_vaccinated_pct_population,total_boosters_pct_population,location
2020-11-01,332505.0,3154.0,,62.037142857142854,1.3442857142857143,3176.1428571428573,21033.428571428572,38785.28571428572,281.59183673469386,0.8888888888888887,67813000,1340836.0,28715.0,,,,70.04661980109167,0.6644322306510972,1556.9753797733683,38.357794860235394,,4.6836784350240475,31.016808829322656,1.5569753797733683,0.03835779486023539,,,,France
2020-11-08,303116.0,4794.0,,78.7,1.2057142857142857,4164.142857142857,27977.714285714286,46900.9387755102,484.0408163265306,0.8888888888888887,67813000,1643952.0,33509.0,,,,63.85543437731071,1.0099201375210398,2041.110532957229,43.354308381663024,,6.140626217897537,41.25715465429089,2.0411105329572288,0.04335430838166302,,,,France
2020-11-15,176429.0,5487.0,,78.7,0.8728571428571429,4815.428571428572,32191.571428571428,40716.83673469388,699.0,0.8888888888888887,67813000,1820381.0,38996.0,,,,37.167125561681175,1.1559098445093756,2461.4102647827744,50.56973905129864,,7.101040466324409,47.47109172071937,2.4614102647827742,0.05056973905129864,,,,France
2020-11-22,114947.0,5602.0,,78.7,0.7300000000000001,4669.571428571428,32356.0,23949.408163265307,786.2040816326531,0.8888888888888887,67813000,1935328.0,44598.0,,,,24.21512099449958,1.1801361306618412,2708.6281391473613,58.68533424901672,,6.885953177962085,47.71356524560188,2.7086281391473612,0.05868533424901672,,,,France
2020-11-29,77077.0,4679.0,,77.64285714285714,0.6742857142857143,4033.8571428571427,29473.14285714286,15648.142857142857,781.4489795918369,0.8888888888888887,67813000,2012405.0,49277.0,,,,16.23729963281377,0.9856938513685746,2870.156164747172,66.75184488435636,,5.948501235540594,43.4623786842388,2.870156164747172,0.06675184488435634,,,,France
2020-12-06,71372.0,3963.0,,75.0,0.7871428571428571,3419.8571428571427,26869.428571428572,10894.57142857143,653.8163265306123,0.8888888888888887,67813000,2083777.0,53240.0,,,,15.035465176293629,0.8348588871497459,2982.6154277203486,73.50086687971755,,5.043070123511926,39.62282832410979,2.9826154277203485,0.07350086687971755,,,,France
2020-12-13,77674.0,3792.0,,75.0,0.9328571428571429,2976.0,25434.0,10324.612244897959,562.6530612244898,0.8888888888888887,67813000,2161451.0,57032.0,,,,16.36306565744874,0.7988354529578189,3089.191284435559,79.30885565557385,,4.388539070679663,37.50608290445785,3.0891912844355587,0.07930885565557384,,,,France
2020-12-20,92919.0,3383.0,,65.47714285714287,1.0285714285714287,2804.5714285714284,25116.0,11407.408163265307,533.3673469387755,0.8888888888888887,67813000,2254370.0,60415.0,,,,19.574628547834273,0.7126741395981807,3206.944306928086,84.81454251291893,,4.135743041262631,37.037146269889256,3.2069443069280856,0.08481454251291895,,,,France
2020-12-27,83888.0,3119.0,,63.89,1.0314285714285716,2672.285714285714,24716.428571428572,13089.836734693878,477.89795918367344,0.8888888888888887,67813000,2338258.0,63534.0,616.0,,,17.67212776311327,0.6570590131264338,3342.064205978205,89.74764636363444,,3.940668771895823,36.44792085798972,3.342064205978205,0.08974764636363444,0.0009083803990385324,,,France
2021-01-03,88948.0,2915.0,4003.0,63.89,1.082857142857143,2649.0,24550.85714285714,12087.26530612245,441.4081632653061,1.0,67813000,2427206.0,66449.0,4611.0,8.0,,18.73808435382175,0.6140836881255385,3466.835056910706,94.30408413051859,0.8432854214636469,3.906330644566676,36.20376202624444,3.466835056910706,0.09430408413051859,0.0043105936282760784,5.266583946188151e-06,,France
2021-01-10,122263.0,3429.0,106438.0,63.89,1.137142857142857,2611.285714285714,24596.0,13386.755102040815,426.9183673469388,1.0,67813000,2549469.0,69878.0,110937.0,120.0,,25.756334120512076,0.7223646540591668,3605.0198971541495,98.71095091333098,22.42258648257498,3.8507155180949293,36.270331647324255,3.605019897154149,0.09871095091333097,0.08731006064998072,0.00010027575833542241,,France
2021-01-17,118842.0,3454.0,351260.0,63.89,1.1114285714285717,2712.5714285714284,24923.14285714286,17396.326530612245,490.3673469387755,1.0,67813000,2668311.0,73332.0,461570.0,746.0,1.0,25.035654773315695,0.727631238005355,3784.593556650537,103.77277007569135,73.99761107752201,4.000075838808825,36.752750736795086,3.784593556650537,0.10377277007569133,0.4942128668965706,0.0006688561611658953,1.4746435049326823e-06,France
2021-01-24,130149.0,3414.0,683158.0,63.89,1.0871428571428572,2869.0,25794.0,17208.18367346939,492.61224489795916,1.0,67813000,2798460.0,76746.0,1143460.0,2014.0,1.0,27.417625360497674,0.7192047036914541,3962.225110650929,108.85776220741492,143.91635822040024,4.230752215651866,38.03695456623361,3.962225110650929,0.10885776220741492,1.3456747652683536,0.002238508840487812,1.4746435049326825e-06,France
2021-01-31,132624.0,3159.0,590185.0,63.89,1.05,3095.8571428571427,27176.714285714286,18643.22448979592,482.51020408163265,1.0,67813000,2931084.0,79905.0,1680348.0,55310.0,2.0,27.939017171170295,0.6654855474403348,4154.669879985085,113.838475977004,124.33035385124218,4.565285627913737,40.07596520683982,4.154669879985085,0.113838475977004,2.2179525206924082,0.04464757073548898,2.7386236520178387e-06,France
2021-02-07,128451.0,3069.0,598914.0,63.89,1.03,3243.8571428571427,27739.0,18861.12244897959,449.4489795918367,1.0,67813000,3059535.0,82974.0,2056671.0,277901.0,2.0,27.05991897887257,0.6465258452340575,4349.36390199098,118.47791510688005,126.16923430189321,4.783532866643775,40.90513618332768,4.349363901990979,0.11847791510688006,2.84700615768995,0.289488530433482,2.949287009865365e-06,France
2021-02-14,110436.0,2892.0,797756.0,60.19,1.0085714285714287,3316.0,27004.285714285714,17982.48979591837,434.81632653061223,1.0,67813000,3169971.0,85866.0,2434766.0,697562.0,2.0,23.26481858724939,0.6092384308950455,4534.988234451464,122.96630860917945,168.057957703011,4.889917862356775,39.82169453391786,4.534988234451464,0.12296630860917945,3.394506952944126,0.8160883606388155,2.949287009865365e-06,France
2021-02-21,117551.0,2516.0,830124.0,60.19,1.0357142857142858,3367.714285714286,25794.0,15921.775510204083,405.4693877551021,1.0,67813000,3287522.0,88382.0,2730723.0,1231708.0,23.0,24.76368837833454,0.5300290083443756,4699.340834353295,127.15176820289409,174.87670926981974,4.96617799789758,38.03695456623361,4.699340834353295,0.1271517682028941,3.8721368216376546,1.5565258241677218,2.464761286816055e-05,France
2021-02-28,127696.0,2151.0,853743.0,64.55285714285715,1.0571428571428572,3442.5714285714284,25403.0,17000.04081632653,351.97959183673476,1.0,67813000,3415218.0,90533.0,3154522.0,1661643.0,32.0,26.90086814369769,0.45313688273002856,4874.823832767,130.78507913569038,179.85236711882044,5.076565597409683,37.46036895580493,4.874823832767,0.13078507913569035,4.39318525103699,2.251324756525824,4.1500681495962634e-05,France
2021-03-07,124259.0,2033.0,1321391.0,66.00714285714285,1.0557142857142858,3644.5714285714284,24986.14285714286,18172.14285714286,304.87755102040813,1.0,67813000,3539477.0,92566.0,4132366.0,2005176.0,46.0,26.176818182775744,0.4282786065040205,5062.405859811962,133.9321790385746,278.3686650895003,5.374443585406085,36.84565327760585,5.062405859811961,0.13393217903857457,5.37811713304023,2.7930082938163987,5.835375012376472e-05,France
2021-03-14,142978.0,1872.0,1589674.0,65.61,1.11,3986.714285714286,24947.428571428572,18133.30612244898,287.14285714285717,1.0,67813000,3682455.0,94438.0,5423698.0,2303504.0,60.0,30.120225578323584,0.3943618058905688,5249.58699448694,136.89621248348925,334.88606272290815,5.8789823274509105,36.78856350762918,5.24958699448694,0.13689621248348924,7.160361793250767,3.2556549418463803,8.15267194869926e-05,France
2021-03-21,183823.0,1799.0,1267909.0,65.61,1.1685714285714286,4281.285714285715,25495.14285714286,21259.0,265.9387755102041,1.0,67813000,3866278.0,96237.0,6489128.0,2505961.0,82.0,38.72477042960578,0.37898338076769944,5469.033118386486,139.64136669960035,267.10196738509893,6.313370171332509,37.59624682161659,5.469033118386487,0.13964136669960037,8.937192194501264,3.5977332622695606,0.00011080892622779871,France
2021-03-28,223964.0,1834.0,1860996.0,69.57714285714286,1.1714285714285713,4710.142857142857,27052.714285714286,27079.632653061224,257.7142857142857,1.0,67813000,4090242.0,98071.0,8121994.0,2734073.0,100.0,47.18100827696333,0.38635659829236285,5748.562749241085,142.30162358249893,392.0436663008146,6.945781571590781,39.89310941222816,5.748562749241086,0.14230162358249893,11.016834951579028,3.9169971623645696,0.0001341925589488741,France
2021-04-04,242407.0,1959.0,2003100.0,68.52,1.1085714285714285,5153.714285714285,28692.428571428572,32371.24489795918,264.55102040816325,1.0,67813000,4332649.0,100030.0,9658275.0,3200853.0,139.0,51.06627258574525,0.4126895180233036,6082.71507148861,145.03245269027641,421.9797721043795,7.599891297707351,42.31110343360207,6.08271507148861,0.14503245269027643,13.42749578146626,4.4455900785984985,0.00018053849767532985,France
2021-04-11,203218.0,2120.0,2154118.0,74.47142857142856,1.0957142857142856,5693.857142857143,30462.85714285714,33829.795918367345,283.1428571428571,1.0,67813000,4535867.0,102150.0,11216239.0,3796875.0,271.0,42.810586255058546,0.44660631863675526,6431.923293258141,147.955196117053,453.79373107979717,8.396409453728847,44.92185442740646,6.43192329325814,0.14795519611705302,15.530253154157124,5.219752639085216,0.0003126244230457287,France
2021-04-18,202154.0,1967.0,2582297.0,75.0,1.0314285714285716,5911.142857142857,30802.0,29009.428571428572,299.73469387755097,1.0,67813000,4738021.0,104117.0,12974437.0,4619763.0,1482.0,42.586440442308785,0.4143748248860838,6731.3732512308,151.0492088537596,543.9953569795931,8.716828421014934,45.421969238936484,6.7313732512308,0.1510492088537596,18.180227769222505,6.364551255448282,0.0013853222412053313,France
2021-04-25,179462.0,2062.0,2569452.0,75.0,0.9085714285714286,5970.285714285715,30673.285714285714,28416.040816326535,282.93877551020404,1.0,67813000,4917483.0,106179.0,14533415.0,5631856.0,5216.0,37.80606752603273,0.4343878438815988,7024.697961410685,153.9698456469577,541.2893861480416,8.804043051163811,45.232161553515866,7.024697961410686,0.15396984564695773,20.550037392746017,7.748905919851019,0.005740576501345086,France
2021-05-02,142908.0,1954.0,2806220.0,75.0,0.83,5781.142857142857,29518.0,24891.428571428572,292.3673469387755,1.0,67813000,5060391.0,108133.0,16327620.0,6698245.0,10851.0,30.10547914327426,0.41163620123406597,7281.639845710156,156.98780891148135,591.1677280588847,8.525124765373686,43.528526978602926,7.281639845710157,0.15698780891148134,23.059151321596573,9.339467358766017,0.013127487144268587,France
2021-05-09,106629.0,1533.0,3276963.0,63.89,0.8042857142857144,5264.142857142857,27139.428571428572,19675.04081632653,270.5510204081633,1.0,67813000,5167020.0,109666.0,18364115.0,7985117.0,17699.0,22.46282318392386,0.32294692758025745,7484.735543753726,159.780573046466,690.3360291221026,7.762734073323488,40.02098207044161,7.484735543753726,0.159780573046466,25.923959375678074,11.098857993937107,0.02256562690255345,France
2021-05-16,80870.0,1189.0,3589950.0,63.89,0.8142857142857143,4502.285714285715,23989.0,14707.020408163266,211.9795918367347,1.0,67813000,5247890.0,110855.0,20886413.0,9091428.0,24277.0,17.036345749129435,0.2504787324807085,7636.548828606398,161.96873334442827,756.2709215047263,6.639266385922632,35.37522303983012,7.636548828606398,0.16196873334442824,29.283878986540717,12.931943727603851,0.03288560347678806,France
2021-05-23,83455.0,940.0,3697049.0,57.27571428571429,0.8314285714285713,3788.8571428571427,20942.571428571428,11605.612244897959,164.77551020408166,1.0,67813000,5331345.0,111795.0,23696598.0,10013762.0,35624.0,17.58091052916529,0.19802355637667451,7756.34781363034,163.6696292956892,778.8327564668385,5.587213576832086,30.882826933731625,7.756347813630341,0.1636696292956892,33.34647886730526,14.295772618398074,0.04683973363725034,France
2021-05-30,60391.0,772.0,3451929.0,54.63,0.8114285714285714,3229.1428571428573,18079.85714285714,11451.448979591836,130.85714285714286,1.0,67813000,5391736.0,112567.0,26059339.0,11162493.0,45803.0,12.722170843769947,0.16263211225829013,7874.5554476491025,165.0204027462075,727.1949541912528,4.76183454078548,26.661343905825053,7.874555447649103,0.16502040274620752,37.072933971783755,15.731720003117818,0.062189508543452475,France
2021-06-06,46483.0,565.0,4069415.0,54.63,0.7528571428571428,2689.1428571428573,15351.857142857143,8343.448979591836,106.06122448979592,1.0,67813000,5438219.0,113132.0,28629011.0,12752380.0,55884.0,9.792264862826555,0.11902479718385224,7960.680737574548,166.11522021694114,857.2766283750904,3.9655270481218308,22.638516424368696,7.960680737574548,0.16611522021694114,40.78122778818221,17.918774950441446,0.07744975152256942,France
2021-06-13,27004.0,355.0,4061502.0,54.214285714285715,0.6671428571428571,2259.4285714285716,13230.142857142857,6242.897959183674,76.42857142857143,1.0,67813000,5465223.0,113487.0,30927200.0,14583352.0,65046.0,5.688753315314594,0.07478549203587175,8025.123080066822,166.90415449208012,855.6096492244429,3.3318516677164722,19.509744233617237,8.025123080066823,0.16690415449208013,44.3490154647971,20.490410814614137,0.09157957492347654,France
2021-06-20,14820.0,309.0,4097347.0,52.91428571428571,0.6542857142857142,1834.0,11241.285714285714,3609.061224489796,49.775510204081634,1.0,67813000,5480043.0,113796.0,32728721.0,16927385.0,73022.0,3.1220309633003365,0.06509497757488555,8062.37763092201,167.41796242187021,863.1608772864874,2.70449618804654,16.57688896566398,8.062377630922011,0.1674179624218702,47.26354133531076,23.673294206125668,0.10396594837483752,France
2021-06-27,10690.0,234.0,4108663.0,46.45428571428572,0.7728571428571429,1463.7142857142858,9542.142857142857,2032.8571428571431,42.612244897959194,1.0,67813000,5490733.0,114030.0,34060687.0,19741426.0,80266.0,2.2519912953900536,0.0492952257363211,8083.361807997202,167.85782751305584,865.5447438438899,2.1584567645057517,14.071258987425505,8.083361807997202,0.16785782751305586,49.50481808165733,27.515130895677398,0.1145943361049609,France
2021-07-04,13906.0,171.0,4145515.0,45.34142857142857,1.0371428571428571,1178.4285714285713,8289.285714285714,1592.7755102040815,32.142857142857146,1.0,67813000,5504639.0,114201.0,35261299.0,22717108.0,91342.0,2.9294846542276973,0.036023434191926954,8099.80324042377,168.1896223016657,873.3081099072871,1.7377620388842427,12.2237413391027,8.099803240423771,0.1681896223016657,51.312986764021225,31.870195769458444,0.12877429738503574,France
2021-07-11,23318.0,142.0,3976150.0,44.037142857142854,1.3442857142857143,989.1428571428571,7429.571428571428,2178.65306122449,23.83673469387755,1.0,67813000,5527957.0,114343.0,36509105.0,25478586.0,102543.0,4.912248178288613,0.029914196814348704,8122.292396527425,168.43567710363163,837.6291103054408,1.4586330897362705,10.955969251576288,8.122292396527424,0.16843567710363164,53.13483697816053,36.06641541550187,0.14534549844003783,France
2021-07-18,46656.0,96.0,4336587.0,42.54,1.6228571428571428,916.4285714285714,7020.428571428572,3807.4285714285716,19.346938775510203,1.0,67813000,5574613.0,114439.0,38243744.0,28145328.0,112327.0,9.828709623734175,0.020223682353362502,8161.594595220891,168.63538596687107,913.5599790179295,1.3514054405918796,10.352629394700973,8.16159459522089,0.16863538596687108,55.3070292042613,40.06495825705564,0.16055075828275658,France
2021-07-25,118078.0,119.0,4796089.0,38.44857142857143,1.6442857142857144,877.2857142857143,6869.428571428572,8122.734693877551,14.183673469387754,1.0,67813000,5692691.0,114558.0,40589906.0,30680733.0,122121.0,24.874707967920184,0.025068939583855605,8245.441560931216,168.78179700057512,1010.3602132755834,1.2936836805416578,10.12995822545614,8.245441560931216,0.16878179700057513,58.50604035045956,43.94134731857145,0.17510106574592735,France
2021-08-01,143183.0,240.0,4374255.0,36.79714285714285,1.3828571428571428,1035.0,7287.571428571428,17380.632653061224,19.46938775510204,1.0,67813000,5835874.0,114798.0,43210184.0,32500658.0,132201.0,30.163411566682324,0.050559205883406254,8424.85322030542,168.98276984396168,921.4952463813303,1.5262560276053263,10.746569873875847,8.42485322030542,0.16898276984396166,62.28718661192228,47.01173247438861,0.18972363074083984,France
2021-08-08,147135.0,282.0,3577080.0,36.44571428571429,1.1914285714285715,1411.142857142857,8233.714285714286,20535.367346938776,35.142857142857146,1.0,67813000,5983009.0,115080.0,45348736.0,33984286.0,141930.0,30.995953156895748,0.05940706691300235,8636.82964286241,169.34553214617512,753.5596840892285,2.0809326488178628,12.141793292900013,8.636829642862411,0.16934553214617512,65.77415940053635,49.30641722720675,0.20435736089371823,France
2021-08-15,150930.0,353.0,3161260.0,46.76857142857143,1.0857142857142859,1778.7142857142858,9409.285714285714,21096.734693877548,41.73469387755102,1.0,67813000,6133939.0,115433.0,46902711.0,35626272.0,150987.0,31.79542059992711,0.07436416532017671,8854.600782403711,169.77633871297328,665.9616466290703,2.622969468559547,13.875342064627304,8.854600782403711,0.16977633871297332,68.39519603278765,51.665547271804186,0.2181461203182702,France
2021-08-22,133571.0,699.0,3120068.0,45.63142857142857,0.9685714285714286,2041.2857142857142,10389.57142857143,21207.163265306124,57.48979591836735,1.0,67813000,6267510.0,116132.0,48019027.0,37648895.0,160371.0,28.13851537105191,0.14725368713542072,9073.511821374326,170.36977739202976,657.284001592615,3.0101687202833003,15.320914026177027,9.073511821374327,0.17036977739202977,70.2523079224169,54.42192837024506,0.23172969363227866,France
2021-08-29,112124.0,464.0,3025098.0,44.339999999999996,0.8785714285714287,2248.714285714286,11093.42857142857,18643.877551020407,95.06122448979592,1.0,67813000,6379634.0,116596.0,48883083.0,39816732.0,173269.0,23.620418335296016,0.0977477980412521,9265.963331935933,171.35104731288354,637.2773024978354,3.3160519158779076,16.35885239029179,9.265963331935934,0.17135104731288356,71.64172861924915,57.566387818601996,0.24805863182575613,France
2021-09-05,85782.0,489.0,2584698.0,44.32285714285714,0.8200000000000001,2264.285714285714,10933.142857142857,15480.122448979591,66.79591836734694,1.0,67813000,6465416.0,117085.0,49609766.0,41576725.0,284356.0,18.07112416287648,0.10301438198744026,9425.756966110584,172.0405484831185,544.5011597017849,3.3390142218832883,16.122488102786864,9.425756966110585,0.17204054848311848,72.77833959354612,60.424427469659214,0.34673798323541,France
2021-09-12,64820.0,437.0,1817178.0,43.92,0.7742857142857142,2191.1428571428573,10329.857142857143,11826.775510204083,68.79591836734694,1.0,67813000,6530236.0,117522.0,50109835.0,42723380.0,463321.0,13.655198855676641,0.09205988737936889,9547.83890994352,172.75069466242252,382.8128192866517,3.231154582665355,15.232856742596764,9.547838909943522,0.1727506946624225,73.6223170441403,62.37760859169439,0.5962381844189167,France
2021-09-19,46736.0,386.0,1553107.0,43.27571428571429,0.7642857142857142,1939.142857142857,9349.42857142857,8890.938775510203,61.38775510204082,1.0,67813000,6576972.0,117908.0,50519731.0,43587377.0,749114.0,9.84556269236198,0.08131605612914507,9639.615665769943,173.38437004282787,327.1827357164977,2.859544419422319,13.78707411768919,9.639615665769943,0.1733843700428279,74.28633426797644,63.79359225264435,0.9662041201539527,France
2021-09-26,36114.0,331.0,1273212.0,42.77285714285715,0.7814285714285715,1649.7142857142858,8310.142857142857,6459.7959183673465,54.02040816326531,1.0,67813000,6613086.0,118239.0,50795348.0,44283152.0,1053457.0,7.607896505305557,0.06972957144753113,9706.296938429421,173.94199595105027,268.2191151717644,2.4327404564232316,12.254498189348439,9.706296938429421,0.17394199595105025,74.75924654143432,64.90504917936089,1.4111786404208213,France
2021-10-03,30916.0,276.0,1069899.0,42.37428571428571,0.8328571428571429,1425.857142857143,7583.428571428572,5053.061224489796,46.16326530612245,1.0,67813000,6644002.0,118515.0,51053118.0,44802636.0,1348129.0,6.512868371214116,0.05814308676591721,9758.457185832469,174.41851646650136,225.3885158977103,2.1026309746761576,11.182853687978072,9.758457185832468,0.17441851646650136,75.13549193054008,65.77993115521465,1.843486604970391,France
2021-10-10,26346.0,191.0,1013107.0,42.06714285714286,0.9128571428571429,1210.2857142857142,6940.571428571428,4323.306122448979,37.693877551020414,1.0,67813000,6670348.0,118706.0,51283453.0,45229123.0,1706228.0,5.550136825850922,0.04023670134887748,9803.084532885605,174.80761168844577,213.42452247883358,1.7847399676842408,10.234868577664207,9.803084532885604,0.17480761168844575,75.49719417473683,66.45852986469093,2.331006064998072,France
2021-10-17,31095.0,175.0,966961.0,41.81428571428571,0.9799999999999999,1082.0,6548.142857142857,3860.6326530612246,26.95918367346939,1.0,67813000,6701443.0,118881.0,51496566.0,45575218.0,2115542.0,6.550577112268823,0.036866087623317056,9842.93593095298,175.08589798416233,203.70325116760165,1.5955642723371624,9.656176333657053,9.842935930952978,0.17508589798416233,75.82047605705607,67.01856660438054,2.9077340838566563,France
2021-10-24,34241.0,179.0,960102.0,41.605714285714285,1.052857142857143,1023.5714285714286,6427.714285714285,4506.346938775509,25.081632653061227,1.0,67813000,6735684.0,119060.0,51682926.0,45870361.0,2595487.0,7.21332403605714,0.037708741054707166,9889.452717662647,175.34480325095697,202.25831119612548,1.5094029589775244,9.478587122991588,9.889452717662648,0.17534480325095694,76.11213041747158,67.47954732657665,3.5759283407521947,France
2021-10-31,38425.0,177.0,938856.0,41.42857142857143,1.1185714285714285,1038.0,6501.428571428572,4976.959183673469,25.53061224489796,1.0,67813000,6774109.0,119237.0,51841220.0,46112320.0,3135281.0,8.094739525291189,0.037287414339012115,9940.827401404282,175.6083431116242,197.78255749529694,1.5306799581201245,9.587289415640912,9.940827401404281,0.17560834311162418,76.3632217589969,67.86662502554293,4.3459966588791445,France
2021-11-07,48057.0,212.0,903400.0,41.28142857142858,1.237142857142857,1092.0,6701.714285714285,5685.857142857143,26.0,1.0,67813000,6822166.0,119449.0,51986515.0,46335039.0,3671524.0,10.123848988078562,0.044660631863675526,9999.519687544107,175.87672822952194,190.31327747945505,1.6103107073864893,9.882639443343143,9.999519687544108,0.17587672822952194,76.57516995266394,68.1886448236853,5.081367036661744,France
2021-11-14,66361.0,233.0,1129009.0,41.11714285714286,1.3471428571428572,1167.7142857142858,6968.714285714285,7238.836734693878,30.714285714285715,1.0,67813000,6888527.0,119682.0,52117791.0,46571215.0,4433860.0,13.979831090119678,0.04908456237847358,10074.242612562697,176.19377658308244,237.84082698007757,1.721962287045678,10.276369259160168,10.0742426125627,0.17619377658308247,76.78515055056869,68.55323231323113,6.167545835080084,France
2021-11-21,119701.0,317.0,1551247.0,40.94428571428572,1.4642857142857142,1313.142857142857,7756.857142857143,10568.714285714286,35.0,1.0,67813000,7008228.0,119999.0,52277784.0,46852405.0,5544597.0,25.21661459770672,0.06678028443766576,10183.338213701123,176.55506424179097,326.79090187090134,1.9364175853344594,11.438599004404972,10.183338213701123,0.17655506424179096,76.99986580744105,68.93515718646447,7.6024295805060556,France
2021-11-28,195222.0,454.0,2028285.0,40.74714285714286,1.4685714285714284,1522.142857142857,8920.285714285714,18641.38775510204,48.08163265306122,1.0,67813000,7203450.0,120453.0,52444115.0,47168728.0,7090785.0,41.126122045709735,0.09564116446277683,10375.764023333073,177.05138711287972,427.2853287717694,2.2446180778653906,13.154241390715223,10.375764023333074,0.17705138711287974,77.24408657421353,69.36534608829744,9.5311893421194,France
2021-12-05,288799.0,619.0,3414500.0,41.04,1.3900000000000001,1936.2857142857142,10775.142857142857,29798.591836734693,68.22448979591837,1.0,67813000,7492249.0,121072.0,52585969.0,47610948.0,9921823.0,60.83936708300769,0.13040061850761864,10683.36012269034,177.755634718164,719.3100353703777,2.8553311522653684,15.889494429007502,10.68336012269034,0.17775563471816405,77.46867056674763,69.95488644191695,13.022053925606343,France
2021-12-12,337285.0,903.0,4433693.0,43.604285714285716,1.2757142857142856,2438.285714285714,13250.142857142857,42246.510204081635,94.22448979591836,1.0,67813000,7829534.0,121975.0,52741623.0,48170827.0,13640443.0,71.05359065160283,0.19022901213631602,11119.449915839987,178.72826744134605,934.0166550450714,3.5956021917415746,19.53923710371589,11.119449915839988,0.17872826744134604,77.6919671955019,70.71472115544638,18.045544785976563,France
2021-12-19,360652.0,1033.0,5121512.0,44.35285714285715,1.247142857142857,2855.5714285714284,15122.57142857143,48660.448979591834,131.6530612244898,1.0,67813000,8190186.0,123008.0,52912883.0,48847635.0,17914235.0,75.97616133442598,0.21761524865649443,11621.74762108403,180.08725676282046,1078.914915176399,4.210949860014199,22.300401735023417,11.621747621084031,0.18008725676282045,77.92797609392214,71.65692987648808,24.082639022016426,France
2021-12-26,519740.0,1157.0,3060118.0,44.02285714285715,1.3814285714285715,3187.285714285714,16124.57142857143,54768.40816326531,150.10204081632654,1.0,67813000,8709926.0,124165.0,53073692.0,49276358.0,20385014.0,109.4901736076732,0.24373750502958766,12187.094762698262,181.636685759789,644.6547332896558,4.700110176936154,23.777994526965962,12.18709476269826,0.181636685759789,78.20265140902187,72.50893486499639,29.224837841880294,France
