date,location,population,new_cases,total_cases,new_deaths,total_deaths,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,stringency_index,reproduction_rate,icu_patients,hosp_patients,new_cases_7d_avg,new_deaths_7d_avg,row_coverage,new_cases_per_100k,new_deaths_per_100k,total_cases_per_100k,total_deaths_per_100k,new_vaccinations_per_100k,icu_patients_per_100k,hosp_patients_per_100k,total_cases_pct_population,total_deaths_pct_population,people_vaccinated_pct_population,people_fully_vaccinated_pct_population,total_boosters_pct_population
2021-03-14,France,67813000,142978.0,3682455.0,1872.0,94438.0,5423698.0,2303504.0,60.0,66398.0,70.37,1.14,4127.0,24989.0,20425.428571428572,267.42857142857144,1.0,210.8415790482651,2.7605326412339815,5430.308347956881,139.26238331883266,97.91337944052025,6.085853744857181,36.849866544762804,5.430308347956882,0.13926238331883267,7.99802102841638,3.396847212186454,8.847861029596095e-05
2021-03-15,France,67813000,0.0,3682455.0,0.0,94438.0,5582399.0,2334987.0,63.0,190187.0,62.04,1.15,4219.0,25469.0,20425.428571428572,267.42857142857144,1.0,0.0,0.0,5430.308347956881,139.26238331883266,280.4580242726321,6.221520947310988,37.55769542713049,5.430308347956882,0.13926238331883267,8.232048427292701,3.4432734136522494,9.2902540810759e-05
2021-03-16,France,67813000,0.0,3682455.0,0.0,94438.0,5723998.0,2373801.0,69.0,180419.0,62.04,1.16,4239.0,25492.0,20425.428571428572,267.42857142857144,1.0,0.0,0.0,5430.308347956881,139.26238331883266,266.0537065164496,6.251013817409642,37.591612227743944,5.430308347956882,0.13926238331883267,8.440856472947665,3.5005102266527066,0.0001017504018403551
2021-03-17,France,67813000,0.0,3682455.0,0.0,94438.0,5874517.0,2411382.0,73.0,188104.0,62.04,1.17,4219.0,25314.0,20425.428571428572,267.42857142857144,1.0,0.0,0.0,5430.308347956881,139.26238331883266,277.3863418518573,6.221520947310988,37.329125683865925,5.430308347956882,0.13926238331883267,8.662818338666629,3.555928804211582,0.00010764897586008581
2021-03-18,France,67813000,0.0,3682455.0,0.0,94438.0,6042390.0,2455703.0,78.0,212199.0,62.04,1.17,4246.0,25389.0,20425.428571428572,267.42857142857144,1.0,0.0,0.0,5430.308347956881,139.26238331883266,312.9178771032103,6.26133632194417,37.439723946735874,5.430308347956882,0.13926238331883267,8.91037116777019,3.621286478993703,0.00011502219338474924
2021-03-19,France,67813000,0.0,3682455.0,0.0,94438.0,6272447.0,2492449.0,80.0,266805.0,70.37,1.18,4287.0,25339.0,20425.428571428572,267.42857142857144,1.0,0.0,0.0,5430.308347956881,139.26238331883266,393.4422603335644,6.32179670564641,37.36599177148924,5.430308347956882,0.13926238331883267,9.24962322858449,3.6754737292259594,0.0001179714803946146
2021-03-20,France,67813000,0.0,3682455.0,0.0,94438.0,6439168.0,2503833.0,81.0,178106.0,70.37,1.18,4353.0,25537.0,20425.428571428572,267.42857142857144,1.0,0.0,0.0,5430.308347956881,139.26238331883266,262.6428560895404,6.419123176971967,37.65797118546591,5.430308347956882,0.13926238331883267,9.49547726837037,3.692261070886113,0.00011944612389954729
2021-03-21,France,67813000,183823.0,3866278.0,1799.0,96237.0,6489128.0,2505961.0,82.0,52089.0,70.37,1.17,4406.0,25926.0,26260.428571428572,257.0,1.0,271.0733930072405,2.652883665373896,5701.3817409641215,141.91526698420657,76.8127055284385,6.497279282733399,38.23160750888473,5.701381740964122,0.14191526698420656,9.569150457876809,3.69539911226461,0.00012092076740447997
2021-03-22,France,67813000,0.0,3866278.0,0.0,96237.0,6659213.0,2539493.0,84.0,203619.0,70.37,1.18,4548.0,26488.0,26260.428571428572,257.0,1.0,0.0,0.0,5701.3817409641215,141.91526698420657,300.26543583088784,6.70667866043384,39.06035715865689,5.701381740964122,0.14191526698420656,9.819965198413282,3.744846858272013,0.00012387005441434534
2021-03-23,France,67813000,0.0,3866278.0,0.0,96237.0,6909655.0,2581855.0,85.0,292805.0,70.37,1.18,4634.0,26756.0,26260.428571428572,257.0,1.0,0.0,0.0,5701.3817409641215,141.91526698420657,431.7829914618141,6.83349800185805,39.45556161797886,5.701381740964122,0.14191526698420656,10.189277867075635,3.807315706427971,0.00012534469791927803
