date,location,population,new_cases,total_cases,new_deaths,total_deaths,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,stringency_index,reproduction_rate,icu_patients,hosp_patients,new_cases_7d_avg,new_deaths_7d_avg,row_coverage,new_cases_per_100k,new_deaths_per_100k,total_cases_per_100k,total_deaths_per_100k,new_vaccinations_per_100k,icu_patients_per_100k,hosp_patients_per_100k,total_cases_pct_population,total_deaths_pct_population,people_vaccinated_pct_population,people_fully_vaccinated_pct_population,total_boosters_pct_population,new_cases_7d_avg_per_100k,new_deaths_7d_avg_per_100k,population_for_sir,incidence_for_sir,I_estimated,cumulative_infections_estimated,R_estimated,S_estimated,gamma,dI_dt,denominator_SI_over_N,valid_beta_mask,beta_raw,beta_smoothed,beta_smoothed_nonnegative,R0_proxy_raw,R_eff_raw,R0_proxy_smoothed,R_eff_smoothed
2021-11-16,France,67813000,0.0,6888527.0,0.0,119682.0,52161991.0,46653756.0,4796011.0,268384.0,41.01,1.45,1277.0,7535.0,9480.142857142857,33.285714285714285,1.0,0.0,0.0,10158.121599103417,176.4882839573533,395.7707224278531,1.8831197557990356,11.111438809667764,10.158121599103417,0.1764882839573533,76.92034123250704,68.79765826611417,7.072406470735699,13.979831090119678,0.04908456237847357,67813000.0,9480.142857142857,98454.57142857143,6850606.428571432,6752151.85714286,60962393.571428575,0.07142857142857142,3990.857142857145,88508.49147412588,True,0.12454541193750601,0.11645700332793911,0.11645700332793911,1.7436357671250842,1.5674901549953426,1.6303980465911476,1.4656919380410525
2021-11-17,France,67813000,0.0,6888527.0,0.0,119682.0,52192536.0,46704088.0,4996352.0,281096.0,40.97,1.46,1300.0,7663.0,9480.142857142857,33.285714285714285,1.0,0.0,0.0,10158.121599103417,176.4882839573533,414.51639066255734,1.9170365564124874,11.300193178299146,10.158121599103417,0.1764882839573533,76.9653842183652,68.87188002300444,7.367838025157418,13.979831090119678,0.04908456237847357,67813000.0,9480.142857142857,102445.42857142858,6860086.571428575,6757641.142857146,60952913.42857142,0.07142857142857142,3990.8571428571377,92081.86245804171,True,0.12280798251941145,0.11876923724976272,0.11876923724976272,1.7193117552717605,1.5453830471414742,1.6627693214966783,1.4945605489341494
2021-11-18,France,67813000,0.0,6888527.0,0.0,119682.0,52215996.0,46749836.0,5188612.0,261365.0,40.94,1.47,1333.0,7787.0,9480.142857142857,33.285714285714285,1.0,0.0,0.0,10158.121599103417,176.4882839573533,385.4201996667306,1.9656997920752657,11.4830489729108,10.158121599103417,0.1764882839573533,76.99997935499093,68.93934201406809,7.651352985415776,13.979831090119678,0.04908456237847357,67813000.0,9480.142857142857,106436.28571428571,6869566.714285717,6763130.428571432,60943433.28571428,0.07142857142857142,3990.8571428571377,95654.11761178233,True,0.12120177645299601,0.12094333719496332,0.12094333719496332,1.6968248703419442,1.5249337631903186,1.6932067207294865,1.521682137992723
2021-11-19,France,67813000,0.0,6888527.0,0.0,119682.0,52249692.0,46811169.0,5432478.0,338806.0,40.9,1.48,1353.0,7940.0,9480.142857142857,33.285714285714285,1.0,0.0,0.0,10158.121599103417,176.4882839573533,499.61806733222244,1.9951926621739193,11.7086694291655,10.158121599103417,0.1764882839573533,77.04966894253315,69.02978632415613,8.01096839838969,13.979831090119678,0.04908456237847357,67813000.0,9480.142857142857,110427.14285714286,6879046.85714286,6768619.714285717,60933953.142857134,0.07142857142857142,3990.857142857145,99225.2569353477,True,0.119712566850004,0.1229916911475946,0.1229916911475946,1.6759759359000561,1.5059625609645664,1.7218836760663245,1.5472133548858775
2021-11-20,France,67813000,0.0,6888527.0,0.0,119682.0,52275118.0,46847898.0,5534888.0,164487.0,40.88,1.48,1333.0,7974.0,9480.142857142857,33.285714285714285,1.0,0.0,0.0,10158.121599103417,176.4882839573533,242.55968619586216,1.9656997920752657,11.75880730833321,10.158121599103417,0.1764882839573533,77.08716322828955,69.08394850544882,8.161986639729847,13.979831090119678,0.04908456237847357,67813000.0,9480.142857142857,114418.0,6888527.000000003,6774109.000000003,60924473.0,0.07142857142857142,7112.857142857145,102795.28042873785,True,0.1486991558836016,0.12741156987126553,0.12741156987126553,2.0817881823704227,1.8703176073694703,1.7837619781977176,1.6025652674138209
2021-11-21,France,67813000,119701.0,7008228.0,317.0,119999.0,52277784.0,46852405.0,5544597.0,16812.0,40.87,1.48,1339.0,8038.0,17100.14285714286,45.285714285714285,1.0,176.51630218394703,0.4674619910636603,10334.637901287364,176.95574594841696,24.791706604928258,1.9745476531048618,11.853184492648902,10.334637901287364,0.17695574594841695,77.09109462787372,69.09059472372554,8.176303953519238,25.21661459770672,0.06678028443766577,67813000.0,17100.14285714286,124652.85714285714,6905627.1428571455,6780974.285714288,60907372.85714286,0.07142857142857142,10234.857142857145,111959.0351069583,True,0.17094317251642474,0.13347725170835115,0.13347725170835115,2.3932044152299463,2.1494963154818527,1.868681523916916,1.6783873641995124
2021-11-22,France,67813000,0.0,7008228.0,0.0,119999.0,52300608.0,46885595.0,5725534.0,236842.0,40.85,1.48,1406.0,8338.0,17100.14285714286,45.285714285714285,1.0,0.0,0.0,10334.637901287364,176.95574594841696,349.25751699526637,2.073348767935352,12.295577544128706,10.334637901287364,0.17695574594841695,77.12475189123029,69.13953814165426,8.443121525371241,25.21661459770672,0.06678028443766577,67813000.0,17100.14285714286,134887.7142857143,6922727.285714288,6787839.571428574,60890272.71428571,0.07142857142857142,10234.857142857152,121117.62801621806,True,0.16405286499575775,0.13885184730795738,0.13885184730795738,2.2967401099406084,2.0622761365537907,1.9439258623114035,1.745479124835863
2021-11-23,France,67813000,0.0,7008228.0,0.0,119999.0,52326346.0,46931099.0,5955610.0,301240.0,40.82,1.48,1455.0,8525.0,17100.14285714286,45.285714285714285,1.0,0.0,0.0,10334.637901287364,176.95574594841696,444.2216094259213,2.145606299677053,12.57133587955112,10.334637901287364,0.17695574594841695,77.16270626576025,69.20664031970271,8.782401604412133,25.21661459770672,0.06678028443766577,67813000.0,17100.14285714286,145122.57142857145,6939827.428571431,6794704.857142859,60873172.571428575,0.07142857142857142,10234.857142857145,130271.05915651719,True,0.15813761886505862,0.14365073401189346,0.14365073401189346,2.213926664110821,1.9873584693923758,2.0111102761665087,1.8052978470390229
2021-11-24,France,67813000,0.0,7008228.0,0.0,119999.0,52358169.0,46984759.0,6181258.0,311038.0,40.78,1.48,1483.0,8765.0,17100.14285714286,45.285714285714285,1.0,0.0,0.0,10334.637901287364,176.95574594841696,458.67016648725166,2.1868963178151684,12.925250320734962,10.334637901287364,0.17695574594841695,77.20963384601772,69.2857696901774,9.115151962013183,25.21661459770672,0.06678028443766577,67813000.0,17100.14285714286,155357.42857142858,6956927.571428574,6801570.1428571455,60856072.42857142,0.07142857142857142,10234.857142857145,139419.32852785554,True,0.15300472719081118,0.14796455467923628,0.14796455467923628,2.142066180671357,1.9223118670126589,2.071503765509308,1.858988441595164
2021-11-25,France,67813000,0.0,7008228.0,0.0,119999.0,52383823.0,47033960.0,6438056.0,331557.0,40.75,1.47,1499.0,8981.0,17100.14285714286,45.285714285714285,1.0,0.0,0.0,10334.637901287364,176.95574594841696,488.92837656496545,2.210490613894091,13.243773317800422,10.334637901287364,0.17695574594841695,77.24746435049326,69.3583236252636,9.493837464792886,25.21661459770672,0.06678028443766577,67813000.0,17100.14285714286,165592.28571428574,6974027.714285716,6808435.428571431,60838972.28571428,0.07142857142857142,10234.85714285713,148562.4361302333,True,0.1485091260329062,0.15186560461922344,0.15186560461922344,2.079127764460687,1.86530600976926,2.1261184646691285,1.9074640901914162
2021-11-26,France,67813000,0.0,7008228.0,0.0,119999.0,52417079.0,47108672.0,6818531.0,488357.0,40.7,1.47,1563.0,9181.0,17100.14285714286,45.285714285714285,1.0,0.0,0.0,10334.637901287364,176.95574594841696,720.1524781384101,2.304867798209783,13.538702018786957,10.334637901287364,0.17695574594841695,77.2965050948933,69.46849719080413,10.054902452332149,25.21661459770672,0.06678028443766577,67813000.0,17100.14285714286,175827.14285714284,6991127.857142859,6815300.714285716,60821872.142857134,0.07142857142857142,10234.85714285713,157700.3819636503,True,0.1445395280067499,0.15541231335590142,0.15541231335590142,2.023553392094499,1.8149367479423777,2.17577238698262,1.9514628453691178
2021-11-27,France,67813000,0.0,7008228.0,0.0,119999.0,52440587.0,47158242.0,7033924.0,288429.0,40.67,1.46,1617.0,9271.0,17100.14285714286,45.285714285714285,1.0,0.0,0.0,10334.637901287364,176.95574594841696,425.32995148422873,2.3844985474761478,13.6714199342309,10.334637901287364,0.17695574594841695,77.33117101440726,69.54159526934363,10.372530340790114,25.21661459770672,0.06678028443766577,67813000.0,17100.14285714286,186062.0,7008228.000000002,6822166.000000002,60804772.0,0.07142857142857142,14321.78571428574,166833.1660281067,True,0.16550623133757925,0.15781332413504107,0.15781332413504107,2.3170872387261094,2.0776246627468278,2.209386537890575,1.9810544393597949
2021-11-28,France,67813000,195222.0,7203450.0,454.0,120453.0,52444115.0,47168728.0,7090785.0,70822.0,40.66,1.44,1632.0,9381.0,27888.85714285714,64.85714285714286,1.0,287.88285431996815,0.6694881512394378,10622.520755607331,177.6252340996564,104.43720230634244,2.406618200050138,13.833630719773494,10.622520755607331,0.17762523409965641,77.33637355669268,69.55705838113636,10.456380045124092,41.126122045709735,0.09564116446277685,67813000.0,27888.85714285714,204470.71428571432,7036116.857142859,6831646.142857145,60776883.14285714,0.07142857142857142,18408.71428571429,183255.31547460498,True,0.18015174741655673,0.15912883483505993,0.15912883483505993,2.5221244638317946,2.260434781089853,2.227803687690839,1.9966520341529255
2021-11-29,France,67813000,0.0,7203450.0,0.0,120453.0,52463564.0,47222847.0,7433255.0,415948.0,40.62,1.43,1749.0,9860.0,27888.85714285714,64.85714285714286,1.0,0.0,0.0,10622.520755607331,177.6252340996564,613.3750165897394,2.579151490127262,14.53998495863625,10.622520755607331,0.17762523409965641,77.36505389822011,69.6368646129798,10.961401206258387,41.126122045709735,0.09564116446277685,67813000.0,27888.85714285714,222879.42857142858,7064005.714285716,6841126.285714288,60748994.285714276,0.07142857142857142,18408.714285714275,199662.32334049486,True,0.17193365726214263,0.16025466230168633,0.16025466230168633,2.407071201669997,2.156329238870984,2.243565272223609,2.0098555424762066
2021-11-30,France,67813000,0.0,7203450.0,0.0,120453.0,52488353.0,47294683.0,7891773.0,555066.0,40.58,1.42,1824.0,10249.0,27888.85714285714,64.85714285714286,1.0,0.0,0.0,10622.520755607331,177.6252340996564,818.5244717089644,2.689749752997213,15.113621282055064,10.622520755607331,0.17762523409965641,77.40160883606389,69.74279710380016,11.637551796853112,41.126122045709735,0.09564116446277685,67813000.0,27888.85714285714,241288.14285714287,7091894.571428574,6850606.428571431,60721105.42857142,0.07142857142857142,18408.71428571429,216054.18962577637,True,0.16497519300315666,0.16123145860712892,0.16123145860712892,2.3096527020441933,2.0681088467434017,2.257240420499805,2.021177850129054
2021-12-01,France,67813000,0.0,7203450.0,0.0,120453.0,52515754.0,47370128.0,8362220.0,573205.0,40.53,1.41,1886.0,10558.0,27888.85714285714,64.85714285714286,1.0,0.0,0.0,10622.520755607331,177.6252340996564,845.2730302449384,2.781177650303039,15.569286125079264,10.622520755607331,0.17762523409965641,77.44201554274254,69.8540515830298,12.331293409818176,41.126122045709735,0.09564116446277685,67813000.0,27888.85714285714,259696.85714285716,7119783.428571431,6860086.571428574,60693216.571428575,0.07142857142857142,18408.714285714275,232430.91433044957,True,0.15900849464187053,0.162089139671566,0.162089139671566,2.2261189249861877,1.9923955292929447,2.269247955401924,2.0309963813941345
2021-12-02,France,67813000,0.0,7203450.0,0.0,120453.0,52537887.0,47441654.0,8890806.0,622131.0,40.48,1.39,1934.0,10790.0,27888.85714285714,64.85714285714286,1.0,0.0,0.0,10622.520755607331,177.6252340996564,917.4214383672746,2.851960538539808,15.911403418223644,10.622520755607331,0.17762523409965641,77.47465382743721,69.95952693436361,13.110769321516525,41.126122045709735,0.09564116446277685,67813000.0,27888.85714285714,278105.5714285714,7147672.285714288,6869566.714285716,60665327.71428572,0.07142857142857142,18408.71428571429,248792.49745451432,True,0.15383662429845193,0.16285021085235823,0.16285021085235823,2.153712740178327,1.9267056343968045,2.2799029519330154,2.039595058997298
2021-12-03,France,67813000,0.0,7203450.0,0.0,120453.0,52563469.0,47534482.0,9488802.0,716300.0,40.42,1.38,2058.0,11103.0,27888.85714285714,64.85714285714286,1.0,0.0,0.0,10622.520755607331,177.6252340996564,1056.2871425832805,3.0348163331514604,16.372966835267572,10.622520755607331,0.17762523409965641,77.51237815758041,70.09641514163951,13.992600238892248,41.126122045709735,0.09564116446277685,67813000.0,27888.85714285714,296514.28571428574,7175561.1428571455,6879046.85714286,60637438.85714286,0.07142857142857142,18408.71428571429,265138.9389979708,True,0.14931155066118737,0.16353192837442074,0.16353192837442074,2.0903617092566233,1.869172287531316,2.2894469972418903,2.047191575537499
2021-12-04,France,67813000,0.0,7203450.0,0.0,120453.0,52581811.0,47594808.0,9825839.0,415632.0,42.33,1.36,2037.0,11340.0,27888.85714285714,64.85714285714286,1.0,0.0,0.0,10622.520755607331,177.6252340996564,612.9090292421806,3.003848819547874,16.72245734593662,10.622520755607331,0.17762523409965641,77.53942606874789,70.18537448571807,14.489609661864245,41.126122045709735,0.09564116446277685,67813000.0,27888.85714285714,314923.0,7203450.000000003,6888527.000000003,60609550.0,0.07142857142857142,21282.78571428568,281470.23896081874,True,0.15553077965155518,0.16210686384784584,0.16210686384784584,2.177430915121773,1.9461328642239517,2.269496093869842,2.0284184002508203
2021-12-05,France,67813000,288799.0,7492249.0,619.0,121072.0,52585969.0,47610948.0,9921823.0,116218.0,42.32,1.34,2066.0,11526.0,41257.0,88.42857142857143,1.0,425.8755695810538,0.9128043295533305,11048.396325188385,178.53803842920973,171.38011885626648,3.046613481190922,16.9967410378541,11.048396325188385,0.17853803842920973,77.54555763644139,70.20917523188768,14.631151844041703,60.83936708300769,0.13040061850761864,67813000.0,41257.0,339079.8571428571,7244707.000000003,6905627.1428571455,60568293.0,0.07142857142857142,24156.85714285713,302854.7349007817,True,0.1597361419976618,0.15919034878800373,0.15919034878800373,2.2363059879672655,1.9973933658274343,2.228664883032052,1.9905685876498025
2021-12-06,France,67813000,0.0,7492249.0,0.0,121072.0,52614421.0,47683670.0,10416341.0,595580.0,42.27,1.32,2191.0,12096.0,41257.0,88.42857142857143,1.0,0.0,0.0,11048.396325188385,178.53803842920973,878.2681786678071,3.2309439193075074,17.837287835665727,11.048396325188385,0.17853803842920973,77.58751419344372,70.3164142568534,15.360389600814003,60.83936708300769,0.13040061850761864,67813000.0,41257.0,363236.71428571426,7285964.000000003,6922727.285714288,60527035.99999999,0.07142857142857142,24156.85714285716,324209.837082759,True,0.1545367567668978,0.15670507728868305,0.15670507728868305,2.163514594736569,1.9310622706877105,2.193871082041563,1.9581571964385682
2021-12-07,France,67813000,0.0,7492249.0,0.0,121072.0,52637990.0,47774901.0,11063744.0,762118.0,42.22,1.3,2351.0,12714.0,41257.0,88.42857142857143,1.0,0.0,0.0,11048.396325188385,178.53803842920973,1123.852358692286,3.4668868800967365,18.748617521714124,11.048396325188385,0.17853803842920973,77.6222700662115,70.45094745845192,16.315078229837937,60.83936708300769,0.13040061850761864,67813000.0,41257.0,387393.5714285714,7327221.000000003,6939827.428571431,60485779.0,0.07142857142857142,24156.85714285713,345535.5455067507,True,0.1499927495291499,0.1545647282209678,0.1545647282209678,2.099898493408099,1.8730036452408128,2.1639061950935496,1.9300952898877697
2021-12-08,France,67813000,0.0,7492249.0,0.0,121072.0,52663517.0,47866803.0,11657560.0,711171.0,42.16,1.28,2426.0,13044.0,41257.0,88.42857142857143,1.0,0.0,0.0,11048.396325188385,178.53803842920973,1048.7236960464807,3.5774851429666876,19.23524987834191,11.048396325188385,0.17853803842920973,77.65991329096191,70.58647014584224,17.19074513736304,60.83936708300769,0.13040061850761864,67813000.0,41257.0,411550.4285714285,7368478.000000003,6956927.571428575,60444521.99999999,0.07142857142857142,24156.85714285713,366831.8601727565,True,0.14598872710050348,0.15270476142934392,0.15270476142934392,2.043842179407049,1.8217607771031705,2.137866660010815,1.90556867214384
2021-12-09,France,67813000,0.0,7492249.0,0.0,121072.0,52687604.0,47960842.0,12323159.0,783660.0,44.72,1.27,2461.0,13363.0,41257.0,88.42857142857143,1.0,0.0,0.0,11048.396325188385,178.53803842920973,1155.619129075546,3.629097665639332,19.705661156415434,11.048396325188385,0.17853803842920973,77.69543302906521,70.72514414640261,18.172266379602732,60.83936708300769,0.13040061850761864,67813000.0,41257.0,435707.2857142857,7409735.000000003,6974027.714285717,60403265.0,0.07142857142857142,24156.85714285716,388098.7810807767,True,0.14243488724316186,0.15107594185001677,0.15107594185001677,1.9940884214042662,1.7762000110821459,2.115063185900235,1.8839562047052356
2021-12-10,France,67813000,0.0,7492249.0,0.0,121072.0,52715683.0,48071668.0,13061524.0,877206.0,44.65,1.26,2498.0,13629.0,41257.0,88.42857142857143,1.0,0.0,0.0,11048.396325188385,178.53803842920973,1293.5661303879788,3.6836594753218406,20.097916328727532,11.048396325188385,0.17853803842920973,77.73683954404022,70.88857298748027,19.26109153112235,60.83936708300769,0.13040061850761864,67813000.0,41257.0,459864.14285714284,7450992.000000003,6991127.85714286,60362007.99999999,0.07142857142857142,24156.85714285713,409336.30823081115,True,0.1392602971496594,0.14964004849122706,0.14964004849122706,1.9496441600952317,1.7354258975243926,2.094960678877179,1.8647756810356373
2021-12-11,France,67813000,0.0,7492249.0,0.0,121072.0,52735938.0,48147706.0,13497806.0,532545.0,44.61,1.25,2539.0,13855.0,41257.0,88.42857142857143,1.0,0.0,0.0,11048.396325188385,178.53803842920973,785.3140253343754,3.744119859024081,20.431185760842318,11.048396325188385,0.17853803842920973,77.76670844823263,71.00070193030835,19.904451948741393,60.83936708300769,0.13040061850761864,67813000.0,41257.0,484020.99999999994,7492249.000000003,7008228.000000003,60320751.0,0.07142857142857142,22225.78571428574,430544.44162285986,True,0.1319229997990957,0.14626750851230427,0.14626750851230427,1.8469219971873398,1.642866735120998,2.04774511917226,1.8215021226764077
2021-12-12,France,67813000,337285.0,7829534.0,903.0,121975.0,52741623.0,48170827.0,13640443.0,171413.0,44.6,1.25,2602.0,14050.0,48183.57142857143,129.0,1.0,497.3751345612198,1.3316030849542122,11545.771459749605,179.86964151416396,252.7730671110259,3.83702239983484,20.718741244304187,11.545771459749606,0.17986964151416396,77.77509179655819,71.0347971627859,20.114790674354474,71.05359065160283,0.19022901213631604,67813000.0,48183.57142857143,504315.7142857143,7540432.571428575,7036116.85714286,60272567.428571425,0.07142857142857142,20294.71428571429,448238.58101800364,True,0.12564127161526165,0.14139681274338997,0.14139681274338997,1.758977802613663,1.563389146821294,1.9795553784074598,1.7594397095491254
2021-12-13,France,67813000,0.0,7829534.0,0.0,121975.0,52762995.0,48261537.0,14230037.0,701597.0,44.54,1.24,2752.0,14527.0,48183.57142857143,129.0,1.0,0.0,0.0,11545.771459749605,179.86964151416396,1034.6054591302552,4.058218925574742,21.42214619615708,11.545771459749606,0.17986964151416396,77.8066078775456,71.16856207511833,20.984231637001756,71.05359065160283,0.19022901213631604,67813000.0,48183.57142857143,524610.4285714285,7588616.142857146,7064005.714285718,60224383.85714285,0.07142857142857142,20294.71428571426,465903.8801667222,True,0.12398885309654496,0.13703282650476814,0.13703282650476814,1.7358439433516295,1.5415942660036432,1.918459571066754,1.7037742854959053
2021-12-14,France,67813000,0.0,7829534.0,0.0,121975.0,52790986.0,48379758.0,14998564.0,914678.0,44.48,1.23,2792.0,14819.0,48183.57142857143,129.0,1.0,0.0,0.0,11545.771459749605,179.86964151416396,1348.8239718048162,4.11720466577205,21.85274209959742,11.545771459749606,0.17986964151416396,77.84788462389217,71.34289590491498,22.117534985917153,71.05359065160283,0.19022901213631604,67813000.0,48183.57142857143,544905.1428571428,7636799.714285718,7091894.571428576,60176200.285714276,0.07142857142857142,20294.71428571432,483540.3390690159,True,0.12246446763489088,0.13310021480558826,0.13310021480558826,1.7145025468884725,1.5214228636386526,1.8634030072782357,1.6535548136637137
2021-12-15,France,67813000,0.0,7829534.0,0.0,121975.0,52819444.0,48493886.0,15695433.0,839387.0,44.41,1.23,2843.0,15062.0,48183.57142857143,129.0,1.0,0.0,0.0,11545.771459749605,179.86964151416396,1237.7965876749297,4.192411484523617,22.211080471296064,11.545771459749606,0.17986964151416396,77.88985002875555,71.51119401884594,23.14516833055609,71.05359065160283,0.19022901213631604,67813000.0,48183.57142857143,565199.8571428572,7684983.28571429,7119783.428571433,60128016.71428572,0.07142857142857142,20294.71428571426,501147.9577248848,True,0.12105433478861963,0.12953815876103345,0.12953815876103345,1.6947606870406748,1.5027000562885588,1.8135342226544684,1.6080134495111118
2021-12-16,France,67813000,0.0,7829534.0,0.0,121975.0,52847502.0,48609431.0,16462316.0,910451.0,44.34,1.24,2832.0,15142.0,48183.57142857143,129.0,1.0,0.0,0.0,11545.771459749605,179.86964151416396,1342.5906537094656,4.176190405969357,22.32905195169068,11.545771459749606,0.17986964151416396,77.93122557621695,71.68158170262339,24.276047365549378,71.05359065160283,0.19022901213631604,67813000.0,48183.57142857143,585494.5714285714,7733166.857142862,7147672.285714291,60079833.14285714,0.07142857142857142,20294.71428571426,518726.73613432853,True,0.11974658481061096,0.12629697269924045,0.12629697269924045,1.6764521873485534,1.485275208114653,1.7681576177893663,1.5665228591428915
2021-12-17,France,67813000,0.0,7829534.0,0.0,121975.0,52879167.0,48737632.0,17273129.0,970640.0,44.27,1.25,2901.0,15410.0,48183.57142857143,129.0,1.0,0.0,0.0,11545.771459749605,179.86964151416396,1431.347971627859,4.2779408078097125,22.724256411012636,11.545771459749606,0.17986964151416396,77.97792016280064,71.87063247459926,25.471707489714362,71.05359065160283,0.19022901213631604,67813000.0,48183.57142857143,605789.2857142857,7781350.428571434,7175561.142857148,60031649.57142857,0.07142857142857142,20294.71428571432,536276.6742973473,True,0.11853093859490815,0.12333563576284742,0.12333563576284742,1.6594331403287141,1.469017869249681,1.726698900679864,1.528565073378033
2021-12-18,France,67813000,0.0,7829534.0,0.0,121975.0,52904112.0,48819118.0,17744406.0,577659.0,44.22,1.26,2933.0,15370.0,48183.57142857143,129.0,1.0,0.0,0.0,11545.771459749605,179.86964151416396,851.8410924159085,4.325129399967558,22.665270670815328,11.545771459749606,0.17986964151416396,78.0147051450312,71.99079527524222,26.166673056788518,71.05359065160283,0.19022901213631604,67813000.0,48183.57142857143,626084.0,7829534.000000006,7203450.000000006,59983465.99999999,0.07142857142857142,15279.71428571426,553797.7722139412,True,0.10834279769695604,0.11996703546254175,0.11996703546254175,1.5167991677573847,1.3416730023447327,1.6795384964755846,1.4856228200939987
2021-12-19,France,67813000,360652.0,8190186.0,1033.0,123008.0,52912883.0,48847635.0,17914235.0,207100.0,44.21,1.28,2936.0,15528.0,51521.71428571428,147.57142857142858,1.0,531.8331293409818,1.523306740595461,12077.604589090588,181.3929482547594,305.3986698715586,4.329553330482356,22.898264344594693,12.077604589090587,0.1813929482547594,78.02763924321296,72.03284768407238,26.417110288587736,75.97616133442597,0.21761524865649445,67813000.0,51521.71428571428,636348.7142857142,7881055.71428572,7244707.000000006,59931944.285714276,0.07142857142857142,10264.71428571426,562393.8727214152,True,0.09907325911630492,0.11617160510554793,0.11617160510554793,1.3870256276282689,1.2258290097455544,1.626402471477671,1.4373860809394627
2021-12-20,France,67813000,0.0,8190186.0,0.0,123008.0,52944668.0,48944651.0,18507695.0,722216.0,44.15,1.3,3025.0,15918.0,51521.71428571428,147.57142857142858,1.0,0.0,0.0,12077.604589090588,181.3929482547594,1065.0111335584622,4.4607966024213646,23.473375311518442,12.077604589090587,0.1813929482547594,78.07451078701723,72.17591169834692,27.29225222302508,75.97616133442597,0.21761524865649445,67813000.0,51521.71428571428,646613.4285714285,7932577.428571435,7285964.0000000065,59880422.57142856,0.07142857142857142,10264.714285714319,570974.3757571169,True,0.09886851346042815,0.11258298515753125,0.11258298515753125,1.384159188445994,1.2222440698726165,1.5761617922054376,1.391786739389229
2021-12-21,France,67813000,0.0,8190186.0,0.0,123008.0,52984152.0,49056493.0,19192685.0,836284.0,44.09,1.32,3096.0,16076.0,51521.71428571428,147.57142857142858,1.0,0.0,0.0,12077.604589090588,181.3929482547594,1233.2207688791236,4.565496291271585,23.706368985297804,12.077604589090587,0.1813929482547594,78.132735611166,72.3408387772256,28.30236827746892,75.97616133442597,0.21761524865649445,67813000.0,51521.71428571428,656878.1428571428,7984099.142857149,7327221.0000000065,59828900.85714284,0.07142857142857142,10264.71428571426,579539.2813210463,True,0.09867248601734487,0.10918413064073897,0.10918413064073897,1.3814148042428283,1.2187711702126962,1.5285778289703456,1.3486076619806446
2021-12-22,France,67813000,0.0,8190186.0,0.0,123008.0,53023718.0,49155594.0,19770806.0,716751.0,44.03,1.35,3147.0,16118.0,51521.71428571428,147.57142857142858,1.0,0.0,0.0,12077.604589090588,181.3929482547594,1056.952206804005,4.640703110023152,23.768304012504977,12.077604589090587,0.1813929482547594,78.19108135608217,72.48697742320795,29.154890655184108,75.97616133442597,0.21761524865649445,67813000.0,51521.71428571428,667142.857142857,8035620.857142864,7368478.0000000065,59777379.14285714,0.07142857142857142,10264.71428571426,588088.5894132032,True,0.09848478027433691,0.10595990856727,0.10595990856727,1.3787869238407169,1.215405139186295,1.48343871994178,1.3076560364112257
2021-12-23,France,67813000,0.0,8190186.0,0.0,123008.0,53057512.0,49234902.0,20213624.0,555879.0,43.99,1.38,3208.0,16060.0,51521.71428571428,147.57142857142858,1.0,0.0,0.0,12077.604589090588,181.3929482547594,819.7233568784746,4.730656363824045,23.68277468921888,12.077604589090587,0.1813929482547594,78.24091545868787,72.60392845029713,29.80788934275139,75.97616133442597,0.21761524865649445,67813000.0,51521.71428571428,677407.5714285714,8087142.571428578,7409735.000000007,59725857.428571425,0.07142857142857142,10264.714285714319,596622.3000335874,True,0.09830502377208046,0.10289682841890849,0.10289682841890849,1.3762703328091266,1.212141118672385,1.4405555978647189,1.2687599465589
2021-12-24,France,67813000,0.0,8190186.0,0.0,123008.0,53068213.0,49260910.0,20325110.0,148170.0,43.97,1.41,3254.0,16173.0,51521.71428571428,147.57142857142858,1.0,0.0,0.0,12077.604589090588,181.3929482547594,218.49792812587555,4.798489965050949,23.849409405276273,12.077604589090587,0.1813929482547594,78.25669561883414,72.64228097857342,29.972291448542315,75.97616133442597,0.21761524865649445,67813000.0,51521.71428571428,687672.2857142857,8138664.285714293,7450992.000000007,59674335.71428571,0.07142857142857142,10264.71428571426,605140.4131821994,True,0.09813286630953592,0.09998281809242673,0.09998281809242673,1.373860128333503,1.208974540613822,1.3997594532939743,1.2317655248272403
2021-12-25,France,67813000,0.0,8190186.0,0.0,123008.0,53068993.0,49264480.0,20332741.0,11973.0,43.97,1.44,3282.0,16162.0,51521.71428571428,147.57142857142858,1.0,0.0,0.0,12077.604589090588,181.3929482547594,17.65590668455901,4.8397799831890636,23.833188326722016,12.077604589090587,0.1813929482547594,78.257845840768,72.64754545588605,29.98354445312846,75.97616133442597,0.21761524865649445,67813000.0,51521.71428571428,697936.9999999999,8190186.000000007,7492249.000000007,59622813.99999999,0.07142857142857142,18164.85714285716,613642.9288590386,True,0.1108421474463441,0.10033986805662505,0.10033986805662505,1.5517900642488176,1.3643709962360504,1.4047581527927508,1.2350970176654292
